id,category,tripleset_size,tripleset,lexicalisations,prediction_vicuna-7b,bleu_nltk_vicuna-7b,meteor_vicuna-7b,execution_time_vicuna-7b
95,MusicalWork,5,"[{'object': '2012-12-27', 'property': 'releaseDate', 'subject': 'Mermaid_(Train_song)'}, {'object': ""This'll_Be_My_Year"", 'property': 'precededBy', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espen_Lind', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': '3.16', 'property': 'runtime', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Amund_Bjørklund', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}]","[""The train song Mermaid, released on Dec. 27th, 2012 and written by Amund Bjorklund and Espen Lind, was preceded by the song This'll Be My Year. Mermaid lasts 3.16 minutes."", ""Train released their song Mermaid on December 27th, 2012. The song was written by Amund Bjorklund and Espen Lind, and runs three minutes and sixteen seconds long. Train's most recent song before Mermaid was This'll Be My Year."", ""Mermaid by Train was written by Espen Lind and Amund Bjorklund. The song, which runs 3 minutes and 16 seconds long, was released on December 27th, 2012. Train's most recent song before Mermaid was This'll Be My Year.""]","The triples represent information about the movie ""Mermaid (Train Song)"". The movie was released on December 27, 2012, and was preceded by the year ""This'll Be My Year"". The movie was written by Espen Lind and Amund Bjørklund. It has a runtime of 3.16 minutes.",0.25813062830306105,0.3962101636520241,3.566951036453247
96,City,2,"[{'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Graco_Ramírez', 'property': 'leader', 'subject': 'Morelos'}]","['Graco Ramirez leads Ciudad Ayala in Morelos.', 'Ciudad Ayala is part of Morelos and Graco Ramírez is a leader.', 'Ciudad Ayala is a part of Morelos, which Graco Ramírez is a leading official of.']",Morelos is part of Ciudad Ayala. Graco Ramírez is the leader of Morelos.,0.21401603033752975,0.5804493801652891,1.2931413650512695
97,Food,4,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': '""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins""', 'property': 'mainIngredient', 'subject': 'Bionico'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Sour cream, chopped fruits, condensed milk, granola, raisins and shredded coconut are the main ingredients in Bionico which is a dessert served in Mexico where the local currency is the peso.', 'Bionico is a dessert food found in Mexico. Chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins are the main ingredients in Bionico. The currency of Mexico is the Peso.', 'Bionico is a dish served for dessert in Mexico where the currency is the peso. The main ingredients of Bionico are chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins.']","The triples represent the following information:

* The Mexican peso is the currency of Mexico.
* Bionico is a dessert that is a course.
* The main ingredient of Bionico is ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"".
* Mexico is a country.",0.0911209149063426,0.5835607696172281,3.8207309246063232
98,Scientist,1,"[{'object': 'General_relativity', 'property': 'professionalField', 'subject': 'Brandon_Carter'}]","['Brandon Carter is a professional in the field of general relativity.', ""General Relativity is Brandon Carter's professional field."", 'Brandon Carter is a physicist whose professional field was on General Relativity.']",Brandon Carter is a professional in the field of General Relativity.,0.8512160931922469,0.9996243425995492,0.8642454147338867
99,University,2,"[{'object': 'France', 'property': 'country', 'subject': 'University_of_Burgundy'}, {'object': 'Claude_Bartolone', 'property': 'leader', 'subject': 'France'}]","['The University of Burgundy is located in France, where one of the leaders is Claude Bartolone.', 'The University of Burgundy is in France which is led by Claude Bartolone.', 'Claude Bartolone is the leader of France, the location of the University of Burgundy.']","France is a country, and Claude Bartolone is a leader in France.",0.1433438923240772,0.2717391304347826,0.9678289890289308
100,Astronaut,1,"[{'object': 'Hubei', 'property': 'birthPlace', 'subject': 'Nie_Haisheng'}]","['Nie Haisheng was born in Hubei.', 'Nie Haisheng was born in Hubei Province.', 'The birthplace of Nie Haisheng is Hubei.']",Hubei is the birthplace of Nie Haisheng.,0.2777619034011791,0.6914285714285714,0.8161213397979736
101,Scientist,3,"[{'object': 'Bondareva–Shapley_theorem', 'property': 'knownFor', 'subject': 'Olga_Bondareva'}, {'object': '""Olga Nikolaevna Bondareva""', 'property': 'birthName', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad_State_University', 'property': 'almaMater', 'subject': 'Olga_Bondareva'}]","['Olga Bondareva, born ""Olga Nikolaevna Bondareva"" and a student of Leningrad State University, was known for the Bondareva-Shapley theorem.', 'Olga Bondareva is known for the Bondareva-Shapley theorem, described by Olga Nikolaevna Bondareva in Leningrad State University.', 'Olga Bondareva, birth name Olga Nikolaevna Bondareva, graduated from Leningrad State University. She is known for the Bondareva-Shapley theorem.']","Olga Bondareva is known for her work on the Bondareva–Shapley theorem, which she developed while studying at Leningrad State University, where she received her degree.",0.19940445989088912,0.4307116104868914,1.9088795185089111
102,Scientist,2,"[{'object': 'Mathematical_optimization', 'property': 'professionalField', 'subject': 'Darinka_Dentcheva'}, {'object': 'Humboldt_University', 'property': 'almaMater', 'subject': 'Darinka_Dentcheva'}]","['Darinka Dentcheva, a Humboldt University graduate, is a mathematician working in the field of mathematical optimization.', 'Darinka Dentcheva is a professional in the field of mathematical optimization who went to Humboldt University.', 'Humboldt University is the alma mater of Darinka Dentcheva, whose professional field is Mathematical optimization.']","Darinka Dentcheva received her education in mathematical optimization from Humboldt University, which is her alma mater.",0.08225964699966556,0.35778061224489793,1.4218811988830566
103,Film,1,"[{'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}]","['""English Without Tears"" was produced by Anatole de Grunwald.', ""Anatole de Grunwald was the producer of 'English Without Tears'."", 'Anatole de Grunwald is the producer of English Without Tears.']",Anatole de Grunwald was the producer of the English Without Tears series.,0.5706745777055999,0.7352941176470589,1.0389530658721924
104,Artist,2,"[{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': '""Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi""', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Andrew_Rayel'}]","[""Andrew Rayel's genre is trance music and it is associated with artists such as Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, and Alexandra Badoi."", 'Andrew Rayel, who is active in the trance musical genre, is associated with the following musical artists: Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi.', 'Andrew Rayel is a Trance music performer associated with other artists like Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi.']","Andrew Rayel is associated with the trance music genre and the following musicians: Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, and Alexandra Badoi.",0.7951045800629534,0.845779600161465,3.605102777481079
105,Artist,4,"[{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'United_States', 'property': 'origin', 'subject': 'Aaron_Turner'}, {'object': 'Twilight_(band)', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': 'Electric_guitar', 'property': 'instrument', 'subject': 'Aaron_Turner'}]","['US born Aaron Turner plays electric guitar for the post metal band Twilight.', 'American guitarist Aaron Turner is a post-metal musician who played electric guitar with the band Twilight.', 'Aaron Turner (from United States) who is a performer of post metal plays the electric guitar in the band Twilight.']","Aaron Turner is a musician known for his work in the post-metal genre, which originates from the United States. He is also associated with the band Twilight, and plays the electric guitar.",0.1535686541317235,0.39021412471825695,2.1171679496765137
106,ComicsCharacter,5,"[{'object': 'Broadcasting_House', 'property': 'city', 'subject': 'BBC'}, {'object': 'Bill_Oddie', 'property': 'starring', 'subject': 'Bananaman'}, {'object': 'John_Geering', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}, {'object': '""1983-10-03""', 'property': 'firstAired', 'subject': 'Bananaman'}]","['BBC broadcast Bananaman, a show created by John Geering and starring Bill Oddie. Broadcasting House is a location owned by the BBC, the channel that broadcasts this show which first aired on 10/03/83.', 'The show Bananaman, starring Bill Oddie, was first broadcast on 10/03/83 by the BBC, whose headquarters are Broadcasting House. The character Bananaman was created by John Geering.', 'Created by John Geering and first broadcast in 1983, Bananaman starred the actor Bill Oddie. It was broadcast by the London based Broadcasting House, known as the BBC.']","The triples represent information about the ""Bananaman"" TV show. The show was created by John Geering and broadcasted by the BBC. It first aired on October 3, 1983. The show's title, ""Bananaman,"" is the subject of several triples. The show's star, Bill Oddie, is also mentioned in one triple.",0.1634569550798636,0.43850371886100536,3.836424350738525
107,Building,6,"[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""101 Ukrop Way""', 'property': 'address', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""30 March 2007""', 'property': 'buildingStartDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Williamsburg,_Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'United_States', 'property': 'country', 'subject': 'Mason_School_of_Business'}]","['Construction on Alan B Miller Hall began on March 30th, 2007. The building was designed by Robert A. M. Stern. Alan B Miller Hall is located on 101 Ukrop Way in Williamsburg, Virginia, United States. The current tenant is the Mason School of Business.', 'The construction of Alan B. Miller Hall began on March 30th, 2007. Robert A. M. Stern designed the building. Alan B. Miller Hall is located at 101 Ukrop Way, Williamsburg, Virginia, United States and the current tenant is the Mason School of Business/.', 'The Alan B. Miller Hall, which is located at 101 Ukrop Way in Williamsburg, Virginia, USA, was designed by Robert A.M. Stern and began construction on the 30th of March 2007. The Mason School of Business are the current residents of the Hall.']","Robert A. M. Stern is the architect of Alan B. Miller Hall, located in Williamsburg, Virginia, which was built in 2007. The Mason School of Business is currently located in the building. The United States is the country where the building is located.",0.32144010990279287,0.5201424246594193,2.722738742828369
108,Monument,2,"[{'object': '""Türk Şehitleri Anıtı""', 'property': 'nativeName', 'subject': ""Baku_Turkish_Martyrs'_Memorial""}, {'object': 'Azerbaijan', 'property': 'location', 'subject': ""Baku_Turkish_Martyrs'_Memorial""}]","['The Native name of the Baku Turkish Martyrs\' Memorial is ""Türk Sehitleri Aniti"" which is located in Azerbaijan.', ""The native name of the Baku Turkish Martyrs' Memorial is Turk Sehitleri Aniti located in Azerbaijan."", ""The native name for the Baku Turkish Martyrs' Memorial is Turk Sehitleri Aniti, which is located in Baku, Azerbaijan.""]","The ""Türk Şehitleri Anıtı"" is the native name of the Baku Turkish Martyrs' Memorial in Azerbaijan.",0.5169731539571706,0.744140625,1.843661546707153
109,MusicalWork,1,"[{'object': 'Southern_sludge', 'property': 'musicSubgenre', 'subject': 'Sludge_metal'}]","['Sludge metal has a variety called southern sludge.', 'Southern sludge is a subgenre of sludge metal.', 'Southern sludge is a musical subgenre of sludge metal.']",Southern sludge is a music subgenre that falls under the umbrella of sludge metal.,0.2658483576665877,0.9421702404158545,1.2436749935150146
110,Scientist,5,"[{'object': 'Leningrad,_USSR', 'property': 'birthPlace', 'subject': 'Olga_Bondareva'}, {'object': '1937-04-27', 'property': 'birthDate', 'subject': 'Olga_Bondareva'}, {'object': 'Bondareva–Shapley_theorem', 'property': 'knownFor', 'subject': 'Olga_Bondareva'}, {'object': '""Olga Nikolaevna Bondareva""', 'property': 'birthName', 'subject': 'Olga_Bondareva'}, {'object': 'Leningrad_State_University', 'property': 'almaMater', 'subject': 'Olga_Bondareva'}]","['Olga Bondareva (born Olga Nikolaevna Bondareva, on April 27, 1937, in Leningrad, USSR) graduated from Leningrad State University and is known for Bondareva-Shapley theorem.', 'Olga Bondareva, born in Leningrad, USSR on the date April 27, 1937 as ""Olga Nikolaevna Bondareva"", is alumni of Leningrad State University and known for the Bondareva-Shapley theorem.', 'Olga Bondareva with birth name ""Olga Nikolaevna Bondareva"" was born in Leningrad, USSR on April 27, 1937. A Leningrad State University graduate, she is known for Bondareva-Shapley theorem.']","Olga Bondareva was born on April 27, 1937, in Leningrad, USSR. She is known for the Bondareva–Shapley theorem, which she developed while studying at Leningrad State University. Bondareva's birth name is Olga Nikolaevna Bondareva.",0.2577701686990218,0.5808000000000001,3.2891852855682373
