category,modifiedtripleset,originaltripleset,lexicalisations,triplesetsize,id,prediction_gpt-3.5-turbo-0613,execution_time_gpt-3.5-turbo-0613
MusicalWork,"[{'object': 'E-Vinyl', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}]","[[{'object': 'E-Vinyl', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}]]",[],1,430,"The album ""Nord"" by Year of No Light is released under the record label E-Vinyl.",0.9174156188964844
Monument,"[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Frederick_County,_Maryland', 'property': 'hasToItsSouthwest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]","[[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'region', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Frederick_County,_Maryland', 'property': 'southwest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'southeast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]]",[],6,431,"The 11th Mississippi Infantry Monument was established in 2000. It is located in Adams County, Pennsylvania. Adams County, Pennsylvania is situated to the southwest of Frederick County, Maryland. Gettysburg, Pennsylvania is the municipality where the monument is located. Adams County, Pennsylvania is bordered to the southeast by Carroll County, Maryland. The 11th Mississippi Infantry Monument is categorized as a contributing property.",2.659937858581543
Scientist,"[{'object': 'United_States', 'property': 'citizenship', 'subject': 'Darinka_Dentcheva'}, {'object': 'John_Roberts', 'property': 'leader', 'subject': 'United_States'}]","[[{'object': 'United_States', 'property': 'citizenship', 'subject': 'Darinka_Dentcheva'}, {'object': 'John_Roberts', 'property': 'leader', 'subject': 'United_States'}]]",[],2,432,Darinka Dentcheva is a citizen of the United States. John Roberts is a leader of the United States.,1.1225152015686035
Monument,"[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Cumberland_County,_Pennsylvania', 'property': 'hasToItsNorth', 'subject': 'Adams_County,_Pennsylvania'}]","[[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'region', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""@en', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Cumberland_County,_Pennsylvania', 'property': 'north', 'subject': 'Adams_County,_Pennsylvania'}]]",[],5,433,"The 11th Mississippi Infantry Monument was established in 2000. It is located in Adams County, Pennsylvania. The monument is in the state of Pennsylvania. It is categorized as a Contributing Property. Adams County, Pennsylvania has Cumberland County, Pennsylvania to its north.",1.8418092727661133
Airport,"[{'object': 'MotorSport_Vision', 'property': 'operatingOrganisation', 'subject': 'Bedford_Aerodrome'}, {'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'Bedford_Autodrome', 'property': 'cityServed', 'subject': 'Bedford_Aerodrome'}, {'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}, {'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': '83.2104', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Bedford_Aerodrome'}, {'object': 'Concrete', 'property': 'runwaySurfaceType', 'subject': 'Bedford_Aerodrome'}]","[[{'object': 'MotorSport_Vision', 'property': 'operator', 'subject': 'Bedford_Aerodrome'}, {'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'Bedford_Autodrome', 'property': 'city', 'subject': 'Bedford_Aerodrome'}, {'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}, {'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': '83.2104', 'property': 'elevation', 'subject': 'Bedford_Aerodrome'}, {'object': 'Concrete', 'property': 'runwaySurface', 'subject': 'Bedford_Aerodrome'}]]",[],7,434,"Bedford Aerodrome, also known as MotorSport Vision, is operated by MotorSport Vision. It is located in Thurleigh and serves the city of Bedford. The aerodrome has a runway length of 1095.0 meters and an elevation above sea level of 83.2104 meters. The runway surface type is concrete. The aerodrome is identified by the ICAO location identifier EGBF.",2.7629568576812744
Food,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Guadalajara', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Sour_cream', 'property': 'ingredient', 'subject': 'Bionico'}, {'object': 'Sandesh_(confectionery)', 'property': 'dishVariation', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","[[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Guadalajara', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Sour_cream', 'property': 'ingredient', 'subject': 'Bionico'}, {'object': 'Sandesh_(confectionery)', 'property': 'hasVariant', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]]",[],7,435,Mexico is the country where the Mexican peso is used as currency. Mexicans are the demonym for people from Mexico. Bionico is a dessert that is typically served as a course. Guadalajara is a region associated with Bionico. Sour cream is an ingredient used in Bionico. Sandesh (confectionery) is a dish variation of Dessert. Bionico is associated with Mexico as a country.,2.9683430194854736
Airport,"[{'object': 'MotorSport_Vision', 'property': 'operatingOrganisation', 'subject': 'Bedford_Aerodrome'}, {'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}]","[[{'object': 'MotorSport_Vision', 'property': 'operator', 'subject': 'Bedford_Aerodrome'}, {'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}]]",[],3,436,Bedford Aerodrome is operated by MotorSport Vision. It has a runway length of 1095.0 meters and is located in Thurleigh.,1.4346187114715576
Scientist,"[{'object': '""Prime Minister""', 'property': 'leaderTitle', 'subject': 'Turkey'}]","[[{'object': 'Prime Minister', 'property': 'leaderTitle', 'subject': 'Turkey'}]]",[],1,437,"The leader title of Turkey is ""Prime Minister"".",0.7016277313232422
Astronaut,"[{'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': 'Dianne_Feinstein', 'property': 'senators', 'subject': 'California'}]","[[{'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': 'Dianne_Feinstein', 'property': 'senators', 'subject': 'California'}]]",[],3,438,Alan Shepard was born in New Hampshire and died in California. California has Dianne Feinstein as one of its senators.,1.118356466293335
Scientist,"[{'object': 'Reşadiye', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Tokat_Province', 'property': 'isPartOf', 'subject': 'Reşadiye'}, {'object': '783356.0', 'property': 'areaTotal', 'subject': 'Turkey'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}]","[[{'object': 'Reşadiye', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Tokat_Province', 'property': 'isPartOf', 'subject': 'Reşadiye'}, {'object': '783356.0', 'property': 'areaTotal', 'subject': 'Turkey'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}]]",[],4,439,"Nurhan Atasoy was born in Reşadiye, which is located in Tokat Province, Turkey. The total area of Turkey is 783,356 square kilometers.",1.53460693359375
Artist,"[{'object': 'Israel', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'Modern_Hebrew', 'property': 'officialLanguage', 'subject': 'Israel'}]","[[{'object': 'Israel', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'Modern_Hebrew', 'property': 'officialLanguage', 'subject': 'Israel'}]]",[],2,440,Liselotte Grschebina died in Israel. Israel has Modern Hebrew as its official language.,1.0185577869415283
MusicalWork,"[{'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Lucian_Grainge', 'property': 'keyPerson', 'subject': 'Universal_Music_Group'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","[[{'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Lucian_Grainge', 'property': 'keyPerson', 'subject': 'Universal_Music_Group'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]]",[],3,441,"""Bootleg Series Volume 1: The Quine Tapes"" is a record released by Polydor Records. Universal Music Group is the record label for ""Bootleg Series Volume 1: The Quine Tapes"" and Lucian Grainge is a key person associated with Universal Music Group.",2.337256908416748
Artist,"[{'object': 'Israel', 'property': 'nationality', 'subject': 'Liselotte_Grschebina'}, {'object': '387.63', 'property': 'populationDensity', 'subject': 'Israel'}, {'object': '1871-01-01', 'property': 'foundingDate', 'subject': 'German_Empire'}, {'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'professionalField', 'subject': 'Liselotte_Grschebina'}]","[[{'object': 'Israel', 'property': 'nationality', 'subject': 'Liselotte_Grschebina'}, {'object': '387.63', 'property': 'populationDensity', 'subject': 'Israel'}, {'object': '1871-01-01', 'property': 'foundingDate', 'subject': 'German_Empire'}, {'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'field', 'subject': 'Liselotte_Grschebina'}]]",[],5,442,"Liselotte Grschebina is a photographer from Germany. She was born in the German Empire. She is also a citizen of Israel. Israel has a population density of 387.63 people per square kilometer. The founding date of the German Empire is January 1, 1871.",3.2838902473449707
Scientist,"[{'object': 'Mathematics', 'property': 'professionalField', 'subject': 'Olga_Bondareva'}]","[[{'object': 'Mathematics', 'property': 'field', 'subject': 'Olga_Bondareva'}]]",[],1,443,Olga Bondareva is associated with the professional field of Mathematics.,0.8083763122558594
MusicalWork,"[{'object': 'The_Velvet_Underground', 'property': 'producer', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '230.05', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","[[{'object': 'The_Velvet_Underground', 'property': 'producer', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '13803.0', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]]",[],2,444,"The album ""Bootleg Series Volume 1: The Quine Tapes"" was produced by The Velvet Underground. It has a runtime of 230.05 minutes.",1.4342212677001953
Artist,"[{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': 'Christian_Burns', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Andrew_Rayel'}]","[[{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': 'Christian_Burns', 'property': 'associatedBand', 'subject': 'Andrew_Rayel'}], [{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': 'Christian_Burns', 'property': 'associatedMusicalArtist', 'subject': 'Andrew_Rayel'}]]",[],2,445,Andrew Rayel is associated with the genre of Trance music. He is also associated with Christian Burns as a band or musical artist.,1.341156005859375
MusicalWork,"[{'object': 'Train_(band)', 'property': 'musicalBand', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Warner_Music_Group', 'property': 'recordLabel', 'subject': 'Train_(band)'}, {'object': 'Columbia_Records', 'property': 'recordLabel', 'subject': 'Mermaid_(Train_song)'}]","[[{'object': 'Train_(band)', 'property': 'musicalBand', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Warner_Music_Group', 'property': 'recordLabel', 'subject': 'Train_(band)'}, {'object': 'Columbia_Records', 'property': 'recordLabel', 'subject': 'Mermaid_(Train_song)'}]]",[],3,446,"The band Train is associated with the song ""Mermaid"" and is signed to Warner Music Group. The song ""Mermaid"" is released under the record label Columbia Records.",1.4445407390594482
Scientist,"[{'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}]","[[{'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}]]",[],2,447,Nurhan Atasoy resides in Istanbul and was born in Turkey.,0.90240478515625
MusicalWork,"[{'object': 'Pop_rock', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}, {'object': '2012-12-27', 'property': 'releaseDate', 'subject': 'Mermaid_(Train_song)'}, {'object': ""This'll_Be_My_Year"", 'property': 'precededBy', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espen_Lind', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': '3.16', 'property': 'runtime', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Reggae', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}]","[[{'object': 'Pop_rock', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}, {'object': '2012-12-27', 'property': 'releaseDate', 'subject': 'Mermaid_(Train_song)'}, {'object': ""This'll_Be_My_Year"", 'property': 'previousWork', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espen_Lind', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': '196.0', 'property': 'runtime', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Reggae', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}]]",[],6,448,"""Mermaid (Train song)"" is a pop rock song released on December 27, 2012. It is preceded by the song ""This'll Be My Year"" and has a runtime of 3.16 minutes. The song was written by Espen Lind and also falls under the genre of reggae.",2.158032178878784
Company,"[{'object': 'Felipe_Gozon', 'property': 'keyPerson', 'subject': 'GMA_New_Media'}, {'object': 'Entertainment', 'property': 'industry', 'subject': 'GMA_New_Media'}, {'object': 'Philippine_Entertainment_Portal', 'property': 'subsidiary', 'subject': 'GMA_New_Media'}, {'object': 'Digify,_Inc.', 'property': 'subsidiary', 'subject': 'GMA_New_Media'}, {'object': 'GMA_Network_(company)', 'property': 'parentCompany', 'subject': 'GMA_New_Media'}]","[[{'object': 'Felipe_Gozon', 'property': 'keyPerson', 'subject': 'GMA_New_Media'}, {'object': 'Entertainment', 'property': 'industry', 'subject': 'GMA_New_Media'}, {'object': 'Philippine_Entertainment_Portal', 'property': 'subsidiary', 'subject': 'GMA_New_Media'}, {'object': 'Digify,_Inc.', 'property': 'subsidiary', 'subject': 'GMA_New_Media'}, {'object': 'GMA_Network_(company)', 'property': 'parentCompany', 'subject': 'GMA_New_Media'}]]",[],5,449,"GMA New Media is a company in the entertainment industry. Felipe Gozon is a key person in GMA New Media. GMA New Media has subsidiaries, including Philippine Entertainment Portal and Digify, Inc. GMA Network is the parent company of GMA New Media.",1.8355274200439453
