id,category,tripleset_size,tripleset,lexicalisations,prediction_gpt-3.5-turbo-0613,bleu_nltk_gpt-3.5-turbo-0613,meteor_gpt-3.5-turbo-0613,execution_time_gpt-3.5-turbo-0613
169,Building,3,"[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Williamsburg,_Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The College of William and Mary, located in Williamsburg Virginia is the location of the Mason School of Business located inside Alan B Miller Hall.', 'The Mason School of Business, inside Alan B Miller Hall, is in Williamsburg, Virginia at the College of William and Mary.', 'The Mason School of Business are the current tenants of Alan B Miller Hall, located in Williamsburg, Virginia and owned by The College of William and Mary.']","The current tenants of Alan B. Miller Hall are the Mason School of Business. It is located in Williamsburg, Virginia and is owned by the College of William & Mary.",0.39615805576005414,0.7826640907926352,1.3334755897521973
170,MusicalWork,1,"[{'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The Bootleg Series Volume 1: The Quine Tapes was recorded under the Universal Music Group record label.', 'The Bootleg Series Volume I: The Quine Tapes is released by the record label Universal Music Group.', 'The record label of Bootleg Series Volume 1: The Quine Tapes is Universal Music Group.']",The Bootleg Series Volume 1: The Quine Tapes is released under the record label Universal Music Group.,0.855526185871245,0.8848012889366272,1.2186145782470703
171,Film,3,"[{'object': '0004319', 'property': 'imdbId', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}]","['McVeagh of the South Seas (IMDb ID 0004319) is a film starring Harry Carey and was directed by Harry Carey and Cyril Bruce.', ""'McVeagh of the South Seas' (a film registered in IMDb, ID 0004319) was directed by Cyril Bruce and Harry Carey, an actor born in 1878."", ""The movie McVeagh of the South Seas' IMDb id is 0004319. It was directed by Cyril Bruce and starred actor Harry Carey who was born in 1878.""]","The movie ""McVeagh of the South Seas"" has the IMDb ID 0004319. It was directed by Cyril Bruce and Harry Carey (actor born 1878).",0.44903323241491255,0.5972280020344939,1.3648319244384766
172,Film,4,"[{'object': '1944-07-28', 'property': 'releaseDate', 'subject': 'English_Without_Tears'}, {'object': 'Harold_French', 'property': 'director', 'subject': 'English_Without_Tears'}, {'object': 'Alan_Jaggs', 'property': 'editing', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}]","['The movie English Without Tears, which was released on 07-28-1944, was directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.', 'English Without Tears was a movie directed by Harold French that was released on July 28th 1944. Alan Jaggs edited the movie while Anatole de Grunwald produced it.', 'The film English Without Tears was released on July 28, 1944, directed by Harold French, edited by Alan Jaggs, produced by Anatole de Grunwald.']","English Without Tears was released on 28 July 1944. It was directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.",0.778359019912887,0.8186721991701245,1.7095706462860107
173,MusicalWork,2,"[{'object': 'Noise_rock', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Noise_pop', 'property': 'musicFusionGenre', 'subject': 'Noise_rock'}]","['Noise pop is a fusion genre, having elements from noise rock, which is the genre of the album Turn Me On, among other things.', 'Noise pop is a fusion genre of noise rock an example of which is Turn Me On album.', 'The album Turn Me On is an example of the genre known as noise rock, a fusion genre having elements of noise pop among other things.']","The album ""Turn Me On"" falls under the genre of noise rock, which is a fusion genre of noise pop.",0.435949382480739,0.49975895870159076,1.2405447959899902
174,Astronaut,4,"[{'object': '""1923-11-18""', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': '""NWC, M.A. 1957""', 'property': 'almaMater', 'subject': 'Alan_Shepard'}]","['Alan Shepard was born in New Hampshire on November 18th 1923, he graduated from NWC with an M.A. in 1957 and died in California.', 'NWC graduate Alan Shepard earned his MA in 1957, was born 11/18/1923 in New Hampshire and died in California.', 'Alan Shepard was born on November 18, 1923 in New Hampshire, graduated from NWC in 1957 with an M.A and died in California.']",Alan Shepard was born on 18 November 1923 in New Hampshire. He passed away in California. He attended NWC and earned his M.A. degree in 1957.,0.23466272806717112,0.5742489270386267,1.5346286296844482
175,Scientist,2,"[{'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': '1776-02-18', 'property': 'deathDate', 'subject': 'Lady_Anne_Monson'}]","['Lady Anne Monson, who was born in Darlington, died on 1776-02-18.', 'Lady Anne Monson, who was born in Darlington, died on February 18, 1776.', 'Lady Anne Monson, who was born in Darlington, died on February 18th, 1776.']",Lady Anne Monson was born in Darlington and passed away on 18 February 1776.,0.14949751774990683,0.5852417302798982,1.8204209804534912
176,Building,5,"[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""101 Ukrop Way""', 'property': 'address', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Williamsburg,_Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The Alan B. Miller Hall is located in Williamsburg, Virginia and is owned by The College of William and Mary. The building was designed by Robert A.M. Stern and has the address of 101 Ukrop Way. It is currently tenanted by The Mason School of Business.', 'The address of Alan B. Miller Hall is 101 Ukrop Way in Williamsburg, Virginia and the property was designed by Robert A M Stern. The owner of the building is The College of William and Mary and The Mason School of Business are currently based at the Hall and are the current tenants.', 'The College of William and Mary is the owner of the Alan B. Miller Hall in 101 Ukrop Way, Williamsburg, Virginia, designed by Robert A M Stern. The Mason School of Business are the current tenants of Alan B Miller Hall.']","Alan B. Miller Hall, located at ""101 Ukrop Way"" in Williamsburg, Virginia, was designed by Robert A.M. Stern. It is currently occupied by the Mason School of Business and is owned by the College of William & Mary.",0.31447507991636586,0.501536308440226,1.7407095432281494
177,City,4,"[{'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1972550.0', 'property': 'areaTotal', 'subject': 'Mexico'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'States_of_Mexico', 'property': 'type', 'subject': 'Morelos'}]","['With a total area of 1972550.0, the country of Mexico has a state called Morelos. One of its cities is named Ciudad Ayala.', 'Ciudad Ayala is a part of Morelos which is a state in Mexico. The total area of Mexico is 1972550.0.', 'Ciudad Ayala is a part of the state of Morelos in the country of Mexico. Mexico has a total area of 1,972,550 square kilometers.']","Ciudad Ayala is a city located in Morelos, Mexico. Morelos is a state in Mexico. The total area of Mexico is 1,972,550.0.",0.55921341487481,0.7894685952970298,1.634462594985962
178,MusicalWork,1,"[{'object': 'Rock_music', 'property': 'stylisticOrigin', 'subject': 'Pop_rock'}]","['A stylistic origin of pop rock is rock music.', 'Pop rock has its stylistic origin in rock music.', 'The stylistic origin of pop rock is rock music.']",Pop rock has its stylistic origin in rock music.,1.0,0.9993141289437586,1.0179784297943115
179,MusicalWork,2,"[{'object': 'The_Velvet_Underground', 'property': 'artist', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '230.05', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['Bootleg Series Volume I: The Quine Tapes was created by The Velvet Underground and is 230.05 minutes long.', 'Music group the Velvet Underground released album Bootleg Series Volume 1: The Quine Tapes, which have a runtime of 230.05 minutes.', 'Bootleg Series Volume 1: The Quine Tapes by The Velvet Underground, has a run time of 230:05.']",The Bootleg Series Volume 1: The Quine Tapes is an album by The Velvet Underground. It has a runtime of 230.05 minutes.,0.5179597484328193,0.7320371935756551,1.3188788890838623
180,Film,3,"[{'object': 'Sarah_Teale', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': '83.0', 'property': 'runtime', 'subject': 'Death_on_a_Factory_Farm'}]","['Sarah Teale was both the producer and director of the 83-minute movie Death on a Factory Farm.', 'Death on a Factory Farm, with a running time of 83.0, was produced and directed by Sarah Teale.', 'Sarah Teale directed and produced Death on a Factory Farm which runs 83 minutes.']","Sarah Teale is the producer and director of the documentary film ""Death on a Factory Farm"". The film has a runtime of 83.0 minutes.",0.27966356291643857,0.5019377130317038,1.3286445140838623
181,Scientist,4,"[{'object': 'India', 'property': 'residence', 'subject': 'Lady_Anne_Monson'}, {'object': 'President', 'property': 'leaderTitle', 'subject': 'India'}, {'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': '1950-01-26', 'property': 'foundingDate', 'subject': 'India'}]","['Lady Anne Monson was born in Darlington and currently resides in India. India was founded on the 26th of January in 1950 and is currently lead by a President.', 'Lady Anne Monson was born in Darlington and resides in India. India was was founded on January 26, 1950 and is led by a president.', 'Lady Anne Monson (born in Darlington) resided in India for most of her life. India was founded on January 26th, 1950 and its leader is called the President.']","Lady Anne Monson resides in India, which is led by the President. Lady Anne Monson was born in Darlington. India was founded on 26 January 1950.",0.3603212181157101,0.587979094076655,1.3186688423156738
182,MusicalWork,3,"[{'object': 'The_Velvet_Underground', 'property': 'producer', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '230.05', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'United_States', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The Bootleg Series Volume I: The Quine Tapes, produced by the Velvet Underground, was recorded in the United States and has a run time of 230:05.', 'The Bootleg Series Volume I: The Quine Tapes, produced by The Velvet Underground and recorded in the United States, has a rung time 230.05 minutes.', 'The Quine Tapes was produced by The Velvet Underground which was 230.05 minutes long that was recorded in the United States.']",The Bootleg Series Volume 1: The Quine Tapes was produced by The Velvet Underground. It has a runtime of 230.05 minutes and was recorded in the United States.,0.547220289615665,0.7260764688940092,1.434361696243286
183,City,6,"[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': '−6', 'property': 'utcOffset', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1147.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]","[""Ciudad Ayala is a part of Morelos and located in the country of Mexico. Ciudad Ayala's elevation above the sea level is 1147.0 and the, the UTC offset is -6 and the time zone is PDT. The population of the metropolitan area of Ciudad Ayala is 1,777,539."", 'The population of the metropolitan area of Ciudad Ayala, a part of Morelos, Mexico, located at 1147.0 above sea level, is 1,777,539, and the UTC offset for this Pacific Daylight Time zone area is -6.', 'Ciudad Ayala is in the Morelos part of Mexico. The city’s metro area has population of 1,777,539 people. The city is 1147 m above sea level and is located in UTC offset -6 in the Pacific Daylight Time time zone.']","Ciudad Ayala is located in Morelos, Mexico. It has a population of 1,777,539 in the metropolitan area. The city has an elevation of 1147.0 meters above sea level and follows the UTC-6 time zone, specifically Pacific Daylight Time.",0.1698522390397678,0.5136795086543829,1.950845003128052
184,Film,4,"[{'object': 'Ray_Griggs_(director)', 'property': 'writer', 'subject': 'Super_Capers'}, {'object': '1974', 'property': 'birthYear', 'subject': 'Ray_Griggs_(director)'}, {'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}]","['Director Ray Griggs, born in 1974, is the writer of the film Super Capers, starring Michael Rooker and Tom Sizemore.', 'Super Capers was directed by Ray Griggs who was born in 1974. The movie stars are Michael Rooker and Tom Sizemore.', 'Super Capers was written and directed by Ray Griggs who was born in 1974. The movie stars Michael Rooker and Tom Sizemore.']",Ray Griggs is the writer of the movie Super Capers. He was born in 1974. The movie stars Michael Rooker and Tom Sizemore.,0.681195157751836,0.70083857442348,1.3341774940490725
